ts_code,name,list_date,delist_date
002773.SZ,康弘药业,20150626,
300390.SZ,天华新能,20140731,
603099.SH,长白山,20140822,
603111.SH,康尼机电,20140801,
000333.SZ,美的集团,20130918,
600023.SH,浙能电力,20131219,
603069.SH,海汽集团,20160712,
603158.SH,腾龙股份,20150320,
002801.SZ,微光股份,20160622,
603117.SH,万林物流,20150629,
603979.SH,金诚信,20150630,
300476.SZ,胜宏科技,20150611,
300527.SZ,ST应急,20160805,
603309.SH,维力医疗,20150302,
603997.SH,继峰股份,20150302,
601595.SH,上海电影,20160817,
002798.SZ,帝欧水华,20160525,
002802.SZ,洪汇新材,20160629,
603389.SH,*ST亚振,20161215,
300435.SZ,中泰股份,20150326,
603611.SH,诺力股份,20150128,
300491.SZ,通合科技,20151231,
603843.SH,*ST正平,20160905,
300596.SZ,利安隆,20170119,
603010.SH,万盛股份,20141010,
603988.SH,中电电机,20141104,
300521.SZ,爱司凯,20160705,
300579.SZ,数字认证,20161223,
002796.SZ,世嘉科技,20160510,
603889.SH,新澳股份,20141231,
002800.SZ,天顺股份,20160530,
300393.SZ,中来股份,20140912,
002739.SZ,万达电影,20150122,
300421.SZ,力星股份,20150217,
300438.SZ,鹏辉能源,20150424,
300430.SZ,诚益通,20150319,
300475.SZ,香农芯创,20150610,
002757.SZ,南兴股份,20150527,
600909.SH,华安证券,20161206,
603789.SH,*ST星农,20150427,
300411.SZ,金盾股份,20141231,
300536.SZ,农尚环境,20160920,
300505.SZ,川金诺,20160315,
300436.SZ,广生堂,20150422,
601211.SH,国泰海通,20150626,
603818.SH,曲美家居,20150422,
002779.SZ,中坚科技,20151209,
603701.SH,德宏股份,20160412,
600958.SH,东方证券,20150323,
601198.SH,东兴证券,20150226,
603355.SH,莱克电气,20150513,
603788.SH,宁波高发,20150120,
603828.SH,ST柯利达,20150226,
601689.SH,拓普集团,20150319,
601226.SH,华电科工,20141211,
603227.SH,雪峰科技,20150515,
603030.SH,全筑股份,20150320,
603899.SH,晨光股份,20150127,
300501.SZ,海顺新材,20160204,
603860.SH,中公高科,20170802,
300437.SZ,清水源,20150423,
300409.SZ,道氏技术,20141203,
300467.SZ,迅游科技,20150527,
300415.SZ,伊之密,20150123,
300530.SZ,领湃科技,20160809,
300417.SZ,南华仪器,20150123,
300452.SZ,山河药辅,20150515,
603369.SH,今世缘,20140703,
603011.SH,合锻智能,20141107,
603698.SH,航天工程,20150128,
601021.SH,春秋航空,20150121,
603726.SH,朗迪集团,20160421,
603320.SH,迪贝电气,20170502,
603013.SH,亚普股份,20180509,
002768.SZ,国恩股份,20150630,
603015.SH,弘讯科技,20150303,
603606.SH,东方电缆,20141015,
603959.SH,百利科技,20160517,
603696.SH,安记食品,20151209,
002730.SZ,电光科技,20141009,
002761.SZ,浙江建投,20150610,
002791.SZ,坚朗五金,20160329,
002732.SZ,燕塘乳业,20141205,
603368.SH,柳药集团,20141204,
601828.SH,美凯龙,20180117,
300463.SZ,迈克生物,20150528,
300523.SZ,辰安科技,20160726,
002742.SZ,*ST三圣,20150217,
300455.SZ,航天智装,20150515,
603318.SH,水发燃气,20150424,
300449.SZ,汉邦高科,20150422,
300443.SZ,金雷股份,20150422,
300398.SZ,飞凯材料,20141009,
603116.SH,红蜻蜓,20150629,
603866.SH,桃李面包,20151222,
002786.SZ,银宝山新,20151223,
603730.SH,岱美股份,20170728,
600959.SH,江苏有线,20150428,
300384.SZ,三联虹普,20140801,
603188.SH,亚邦股份,20140909,
603383.SH,顶点软件,20170522,
300406.SZ,九强生物,20141030,
002771.SZ,真视通,20150629,
300441.SZ,鲍斯股份,20150423,
300511.SZ,雪榕生物,20160504,
300513.SZ,恒实科技,20160530,
300448.SZ,浩云科技,20150424,
002767.SZ,先锋电子,20150612,
002818.SZ,富森美,20161109,
603101.SH,汇嘉时代,20160506,
603528.SH,多伦科技,20160503,
603883.SH,老百姓,20150423,
002735.SZ,王子新材,20141203,
603885.SH,吉祥航空,20150527,
603909.SH,建发合诚,20160628,
002780.SZ,三夫户外,20151209,
002741.SZ,光华科技,20150216,
603017.SH,中衡设计,20141231,
603798.SH,康普顿,20160406,
300374.SZ,中铁装配,20150319,
300418.SZ,昆仑万维,20150121,
300552.SZ,万集科技,20161021,
300429.SZ,强力新材,20150324,
300440.SZ,运达科技,20150423,
300407.SZ,凯发电气,20141203,
300529.SZ,健帆生物,20160802,
002729.SZ,好利科技,20140912,
603779.SH,威龙股份,20160516,
002733.SZ,雄韬股份,20141203,
002747.SZ,埃斯顿,20150320,
603998.SH,方盛制药,20141205,
603901.SH,永创智能,20150529,
603918.SH,金桥信息,20150528,
603703.SH,盛洋科技,20150423,
603567.SH,珍宝岛,20150424,
603608.SH,天创时尚,20160218,
603031.SH,安孚科技,20160822,
603520.SH,司太立,20160309,
603999.SH,读者传媒,20151210,
002755.SZ,奥赛康,20150515,
300466.SZ,赛摩智能,20150528,
300469.SZ,信息发展,20150611,
601882.SH,海天精工,20161107,
601512.SH,中新集团,20191220,
601985.SH,中国核电,20150610,
601069.SH,西部黄金,20150122,
002749.SZ,国光股份,20150320,
601015.SH,陕西黑猫,20141105,
002737.SZ,葵花药业,20141230,
603025.SH,大豪科技,20150422,
300492.SZ,华图山鼎,20151223,
300479.SZ,神思电子,20150612,
300464.SZ,星徽股份,20150610,
300424.SZ,航新科技,20150422,
300465.SZ,高伟达,20150528,
603969.SH,银龙股份,20150227,
601811.SH,新华文轩,20160808,
603667.SH,五洲新春,20161025,
603660.SH,苏州科达,20161201,
002775.SZ,文科股份,20150629,
002766.SZ,索菱股份,20150611,
002763.SZ,汇洁股份,20150610,
601968.SH,宝钢包装,20150611,
603868.SH,飞科电器,20160418,
603421.SH,鼎信通讯,20161011,
603515.SH,欧普照明,20160819,
603919.SH,金徽酒,20160310,
002762.SZ,*ST金比,20150610,
603556.SH,海兴电力,20161110,
601500.SH,通用股份,20160919,
603816.SH,顾家家居,20161014,
603569.SH,长久物流,20160810,
300480.SZ,光力科技,20150702,
300806.SZ,斯迪克,20191125,
300486.SZ,东杰智能,20150630,
300490.SZ,华自科技,20151231,
300494.SZ,盛天网络,20151231,
300489.SZ,光智科技,20150701,
300478.SZ,杭州高新,20150610,
300471.SZ,厚普股份,20150611,
300472.SZ,*ST新元,20150611,
603898.SH,好莱客,20150217,
603612.SH,索通发展,20170718,
600939.SH,重庆建工,20170221,
603558.SH,健盛集团,20150127,
603090.SH,宏盛股份,20160831,
603160.SH,汇顶科技,20161017,
603012.SH,创力集团,20150320,
603021.SH,ST华鹏,20150423,
603887.SH,城地香江,20161010,
603663.SH,三祥新材,20160801,
603636.SH,南威软件,20141230,
002788.SZ,鹭燕医药,20160218,
603618.SH,杭电股份,20150217,
603986.SH,兆易创新,20160818,
603588.SH,高能环境,20141229,
002760.SZ,凤形股份,20150611,
002819.SZ,东方中科,20161111,
300496.SZ,中科创达,20151210,
300555.SZ,ST路通,20161018,
300547.SZ,川环科技,20160930,
300522.SZ,世名科技,20160705,
300484.SZ,蓝海华腾,20160322,
300432.SZ,富临精工,20150319,
300535.SZ,达威股份,20160812,
300534.SZ,陇神戎发,20160913,
300559.SZ,佳发教育,20161101,
603118.SH,共进股份,20150225,
002793.SZ,罗欣药业,20160415,
002806.SZ,华锋股份,20160726,
002787.SZ,华源控股,20151231,
002822.SZ,ST中装,20161129,
002789.SZ,*ST建艺,20160311,
002811.SZ,郑中设计,20160908,
603189.SH,网达软件,20160914,
002821.SZ,凯莱英,20161118,
002809.SZ,红墙股份,20160823,
002832.SZ,比音勒芬,20161223,
002817.SZ,黄山胶囊,20161025,
300433.SZ,蓝思科技,20150318,
300462.SZ,ST华铭,20150527,
300512.SZ,中亚股份,20160526,
300664.SZ,鹏鹞环保,20180105,
002979.SZ,雷赛智能,20200408,
002795.SZ,永和智控,20160428,
603718.SH,海利生物,20150515,
601900.SH,南方传媒,20160215,
300500.SZ,启迪设计,20160204,
002790.SZ,瑞尔特,20160308,
002753.SZ,永东股份,20150519,
603799.SH,华友钴业,20150129,
600936.SH,北投科技,20160815,
300517.SZ,海波重科,20160719,
603690.SH,至纯科技,20170113,
002758.SZ,浙农股份,20150527,
002759.SZ,天际股份,20150528,
603159.SH,上海亚虹,20160812,
603589.SH,口子窖,20150629,
601606.SH,长城军工,20180806,
300519.SZ,新光药业,20160624,
300470.SZ,中密控股,20150612,
603317.SH,天味食品,20190416,
603977.SH,国泰集团,20161111,
300414.SZ,中光防雷,20150513,
300425.SZ,中建环能,20150216,
300460.SZ,ST惠伦,20150515,
603900.SH,莱绅通灵,20161123,
601366.SH,利群股份,20170412,
601212.SH,白银有色,20170215,
300518.SZ,新迅达,20160624,
300506.SZ,ST名家汇,20160324,
300533.SZ,冰川网络,20160818,
300453.SZ,三鑫医疗,20150515,
002797.SZ,第一创业,20160511,
603060.SH,国检集团,20161109,
603367.SH,辰欣药业,20170929,
603315.SH,福鞍股份,20150424,
603800.SH,洪田股份,20151210,
603600.SH,永艺股份,20150123,
603936.SH,博敏电子,20151209,
603825.SH,ST华扬,20170802,
603616.SH,韩建河山,20150611,
002923.SZ,润都股份,20180105,
300410.SZ,正业科技,20141231,
603338.SH,浙江鼎力,20150325,
601966.SH,玲珑轮胎,20160706,
603018.SH,华设集团,20141013,
300395.SZ,菲利华,20140910,
603222.SH,济民健康,20150217,
603108.SH,润达医疗,20150527,
002813.SZ,路畅科技,20161012,
003016.SZ,欣贺股份,20201026,
002823.SZ,凯中精密,20161124,
601611.SH,中国核建,20160606,
300510.SZ,金冠股份,20160506,
300447.SZ,全信股份,20150422,
300420.SZ,五洋自控,20150217,
300516.SZ,久之洋,20160602,
300364.SZ,中文在线,20150121,
301130.SZ,西点药业,20220223,
603377.SH,ST东时,20160205,
603508.SH,思维列控,20151224,
300520.SZ,科大国创,20160708,
603929.SH,亚翔集成,20161230,
603022.SH,新通联,20150518,
603131.SH,上海沪工,20160607,
002820.SZ,桂发祥,20161118,
603085.SH,天成自控,20150630,
603268.SH,*ST松发,20150319,
603020.SH,爱普股份,20150325,
603198.SH,迎驾贡酒,20150528,
300485.SZ,赛升药业,20150626,
601086.SH,国芳集团,20170929,
300404.SZ,博济医药,20150424,
603958.SH,哈森股份,20160629,
603738.SH,泰晶科技,20160928,
603339.SH,四方科技,20160519,
603266.SH,天龙股份,20170110,
300442.SZ,润泽科技,20150424,
002731.SZ,萃华珠宝,20141104,
002777.SZ,久远银海,20151231,
300528.SZ,幸福蓝海,20160808,
300456.SZ,赛微电子,20150514,
002803.SZ,吉宏股份,20160712,
603939.SH,益丰药房,20150217,
300461.SZ,田中精机,20150519,
300416.SZ,苏试试验,20150122,
300468.SZ,四方精创,20150527,
300572.SZ,安车检测,20161206,
300423.SZ,昇辉科技,20150217,
300537.SZ,广信材料,20160830,
603306.SH,华懋科技,20140926,
603169.SH,兰石重装,20141009,
603859.SH,能科科技,20161021,
603878.SH,武进不锈,20161219,
002772.SZ,众兴菌业,20150626,
002828.SZ,贝肯能源,20161208,
603033.SH,三维股份,20161207,
603311.SH,金海高科,20150518,
002856.SZ,美芝股份,20170320,
603028.SH,赛福天,20160331,
603036.SH,如通股份,20161209,
603838.SH,*ST四通,20150701,
300473.SZ,德尔股份,20150612,
603602.SH,纵横通信,20170810,
300474.SZ,景嘉微,20160331,
300482.SZ,万孚生物,20150630,
300497.SZ,富祥药业,20151222,
603066.SH,音飞储存,20150611,
603027.SH,千禾味业,20160307,
603987.SH,康德莱,20161121,
603678.SH,火炬电子,20150126,
601127.SH,赛力斯,20160615,
300549.SZ,优德精密,20160930,
300600.SZ,国瑞科技,20170125,
300586.SZ,美联新材,20170104,
002829.SZ,星网宇达,20161213,
603258.SH,电魂网络,20161026,
603319.SH,美湖股份,20161130,
603568.SH,伟明环保,20150528,
603444.SH,吉比特,20170104,
603029.SH,天鹅股份,20160427,
002812.SZ,恩捷股份,20160914,
603639.SH,海利尔,20170112,
300422.SZ,博世科,20150217,
300542.SZ,新晨科技,20160920,
300509.SZ,新美星,20160425,
300499.SZ,高澜股份,20160202,
603007.SH,*ST花王,20160826,
603658.SH,安图生物,20160901,
603822.SH,ST嘉澳,20160428,
300503.SZ,昊志机电,20160309,
603869.SH,ST智知,20150326,
603043.SH,广州酒家,20170627,
603313.SH,梦百合,20161013,
300508.SZ,维宏股份,20160419,
300412.SZ,迦南科技,20141231,
603819.SH,神力股份,20161125,
603299.SH,苏盐井神,20151231,
603026.SH,石大胜华,20150529,
002825.SZ,纳尔股份,20161129,
300525.SZ,博思软件,20160726,
300545.SZ,联得装备,20160928,
300543.SZ,朗科智能,20160908,
300531.SZ,优博讯,20160809,
300570.SZ,太辰光,20161206,
600977.SH,中国电影,20160809,
603300.SH,海南华铁,20150529,
603598.SH,引力传媒,20150527,
603019.SH,中科曙光,20141106,
603689.SH,皖天然气,20170110,
002816.SZ,*ST和科,20161025,
603519.SH,立霸股份,20150319,
002785.SZ,万里石,20151223,
603067.SH,振华股份,20160913,
300665.SZ,飞鹿股份,20170613,
300573.SZ,兴齐眼药,20161208,
300428.SZ,立中集团,20150319,
603601.SH,再升科技,20150122,
002835.SZ,同为股份,20161228,
601878.SH,浙商证券,20170626,
603682.SH,锦和商管,20200421,
603886.SH,元祖股份,20161228,
603858.SH,步长制药,20161118,
002736.SZ,国信证券,20141229,
603345.SH,安井食品,20170222,
300426.SZ,华智数媒,20150217,
002765.SZ,蓝黛科技,20150612,
002810.SZ,山东赫达,20160826,
300434.SZ,金石亚药,20150424,
300539.SZ,横河精密,20160830,
300488.SZ,恒锋工具,20150701,
603808.SH,歌力思,20150422,
603737.SH,三棵树,20160603,
603778.SH,国晟科技,20151231,
300439.SZ,美康生物,20150422,
603398.SH,*ST沐邦,20151209,
603223.SH,恒通股份,20150630,
603016.SH,新宏泰,20160701,
300450.SZ,先导智能,20150518,
300502.SZ,新易盛,20160303,
300446.SZ,航天智造,20150423,
603628.SH,清源股份,20170112,
300427.SZ,红相股份,20150217,
300493.SZ,润欣科技,20151210,
300459.SZ,汤姆猫,20150515,
300487.SZ,蓝晓科技,20150702,
300457.SZ,赢合科技,20150514,
603968.SH,醋化股份,20150518,
300548.SZ,长芯博创,20161012,
300451.SZ,创业慧康,20150514,
300564.SZ,筑博设计,20191108,
300560.SZ,中富通,20161101,
300561.SZ,*ST汇科,20161117,
300550.SZ,和仁科技,20161018,
300394.SZ,天孚通信,20150217,
300938.SZ,信测标准,20210127,
300556.SZ,丝路视觉,20161104,
300538.SZ,同益股份,20160826,
300551.SZ,古鳌科技,20161018,
300569.SZ,天能重工,20161125,
300631.SZ,久吾高科,20170323,
300515.SZ,三德科技,20160608,
300553.SZ,集智股份,20161021,
300847.SZ,中船汉光,20200709,
300540.SZ,蜀道装备,20160823,
300558.SZ,贝达药业,20161107,
300541.SZ,先进数通,20160913,
603559.SH,ST通脉,20161202,
601858.SH,中国科传,20170118,
603239.SH,浙江仙通,20161230,
603186.SH,华正新材,20170103,
603716.SH,塞力医疗,20161031,
603888.SH,新华网,20161028,
603416.SH,信捷电气,20161221,
603633.SH,徕木股份,20161117,
603098.SH,森特股份,20161216,
603669.SH,灵康药业,20150528,
601163.SH,三角轮胎,20160909,
603505.SH,金石资源,20170503,
603708.SH,家家悦,20161213,
002865.SZ,钧达股份,20170425,
002836.SZ,新宏泽,20161229,
002842.SZ,翔鹭钨业,20170119,
002824.SZ,和胜股份,20170112,
603983.SH,丸美生物,20190725,
603203.SH,快克智能,20161108,
603035.SH,常熟汽饰,20170105,
603727.SH,博迈科,20161122,
300458.SZ,全志科技,20150515,
300413.SZ,芒果超媒,20150121,
300481.SZ,濮阳惠成,20150630,
300408.SZ,三环集团,20141203,
600908.SH,无锡银行,20160923,
002839.SZ,张家港行,20170124,
601229.SH,上海银行,20161116,
603323.SH,苏农银行,20161129,
600919.SH,江苏银行,20160802,
002807.SZ,江阴银行,20160902,
601128.SH,常熟银行,20160930,
601997.SH,贵阳银行,20160816,
600926.SH,杭州银行,20161027,
601838.SH,成都银行,20180131,
603322.SH,超讯通信,20160728,
300582.SZ,英飞特,20161228,
300557.SZ,理工光科,20161101,
603336.SH,宏辉果蔬,20161124,
300623.SZ,捷捷微电,20170314,
002840.SZ,华统股份,20170110,
601881.SH,中国银河,20170123,
603797.SH,联泰环保,20170413,
300563.SZ,神宇股份,20161114,
300624.SZ,万兴科技,20180118,
002833.SZ,弘亚数控,20161228,
300657.SZ,弘信电子,20170523,
300562.SZ,乐心医疗,20161116,
300565.SZ,科信技术,20161122,
603585.SH,苏利股份,20161214,
002831.SZ,裕同科技,20161216,
002845.SZ,同兴达,20170125,
603517.SH,ST绝味,20170317,
603990.SH,麦迪科技,20161208,
603577.SH,汇金通,20161222,
603298.SH,杭叉集团,20161227,
603668.SH,天马科技,20170117,
603966.SH,法兰泰克,20170125,
300587.SZ,天铁科技,20170105,
300575.SZ,中旗股份,20161220,
300504.SZ,天邑股份,20180330,
603833.SH,欧派家居,20170328,
002837.SZ,英维克,20161229,
300686.SZ,智动力,20170804,
300566.SZ,激智科技,20161115,
300567.SZ,精测电子,20161122,
002857.SZ,三晖电气,20170323,
002848.SZ,*ST高斯,20170213,
002841.SZ,视源股份,20170119,
603637.SH,镇海股份,20170208,
603877.SH,太平鸟,20170109,
603928.SH,兴业股份,20161212,
603086.SH,先达股份,20170511,
603218.SH,日月股份,20161228,
603823.SH,百合花,20161220,
603228.SH,景旺电子,20170106,
002960.SZ,青鸟消防,20190809,
300615.SZ,欣天科技,20170215,
603638.SH,艾迪精密,20170120,
603579.SH,荣泰健康,20170111,
603677.SH,奇精机械,20170206,
002858.SZ,力盛体育,20170324,
603177.SH,德创环保,20170207,
603538.SH,美诺华,20170407,
601020.SH,华钰矿业,20160316,
300682.SZ,朗新科技,20170801,
603039.SH,泛微网络,20170113,
603037.SH,凯众股份,20170120,
603811.SH,诚意药业,20170315,
601375.SH,中原证券,20170103,
603881.SH,数据港,20170208,
603626.SH,科森科技,20170209,
002850.SZ,科达利,20170302,
002861.SZ,瀛通通讯,20170413,
300606.SZ,金太阳,20170208,
300619.SZ,金银河,20170301,
603303.SH,得邦照明,20170330,
601228.SH,广州港,20170329,
300580.SZ,贝斯特,20170111,
603358.SH,华达科技,20170125,
603038.SH,华立股份,20170116,
603040.SH,新坐标,20170209,
300578.SZ,会畅科技,20170125,
300571.SZ,平治信息,20161213,
300598.SZ,诚迈科技,20170120,
002867.SZ,周大生,20170427,
603165.SH,荣晟环保,20170117,
603839.SH,安正时尚,20170214,
603360.SH,百傲化学,20170206,
002953.SZ,日丰股份,20190509,
002855.SZ,捷荣技术,20170321,
603208.SH,江山欧派,20170210,
603032.SH,德新科技,20170105,
603908.SH,牧高笛,20170307,
300597.SZ,吉大通信,20170123,
603665.SH,康隆达,20170313,
300987.SZ,川网传媒,20210511,
300581.SZ,晨曦航空,20161220,
300576.SZ,容大感光,20161220,
300684.SZ,中石科技,20171227,
000166.SZ,申万宏源,20150126,
603089.SH,正裕工业,20170126,
002846.SZ,英联股份,20170207,
002847.SZ,盐津铺子,20170208,
300592.SZ,华凯易佰,20170120,
603817.SH,海峡环保,20170220,
300678.SZ,中科信息,20170728,
603217.SH,元利科技,20190620,
603337.SH,杰克科技,20170119,
300568.SZ,星源材质,20161201,
603238.SH,诺邦股份,20170222,
002853.SZ,皮阿诺,20170310,
603378.SH,亚士创能,20170928,
603330.SH,天洋新材,20170213,
603615.SH,茶花股份,20170213,
603656.SH,泰禾智能,20170321,
300617.SZ,安靠智电,20170228,
002849.SZ,威星智能,20170217,
600996.SH,贵广网络,20161226,
603393.SH,新天然气,20160912,
603630.SH,拉芳家化,20170313,
603955.SH,大千生态,20170310,
300865.SZ,大宏立,20200824,
603138.SH,海量数据,20170306,
603960.SH,克来机电,20170314,
603896.SH,寿仙谷,20170510,
002852.SZ,道道全,20170310,
300659.SZ,中孚信息,20170526,
603903.SH,中持股份,20170314,
603991.SH,至正股份,20170308,
603768.SH,常青股份,20170324,
300647.SZ,超频三,20170503,
603385.SH,惠达卫浴,20170405,
002875.SZ,安奈儿,20170601,
603178.SH,圣龙股份,20170328,
002774.SZ,快意电梯,20170324,
003002.SZ,壶化股份,20200922,
603078.SH,江化微,20170410,
603396.SH,金辰股份,20171018,
002961.SZ,瑞达期货,20190905,
300867.SZ,圣元环保,20200824,
300800.SZ,力合科技,20191106,
603787.SH,新日股份,20170427,
603179.SH,新泉股份,20170317,
601952.SH,苏垦农发,20170515,
603920.SH,世运电路,20170426,
300593.SZ,新雷能,20170113,
300577.SZ,开润股份,20161221,
603096.SH,新经典,20170425,
603803.SH,瑞斯康达,20170420,
002862.SZ,实丰文化,20170411,
603758.SH,秦安股份,20170517,
603050.SH,科林电气,20170414,
002906.SZ,华阳集团,20171013,
300958.SZ,建工修复,20210329,
300756.SZ,金马游乐,20181228,
002878.SZ,元隆雅图,20170606,
300787.SZ,海能实业,20190815,
603906.SH,龙蟠科技,20170410,
603180.SH,金牌家居,20170512,
603041.SH,美思德,20170330,
603536.SH,惠发食品,20170613,
603113.SH,金能科技,20170511,
300629.SZ,新劲刚,20170324,
300583.SZ,赛托生物,20170106,
002882.SZ,金龙羽,20170717,
002868.SZ,*ST绿康,20170503,
603680.SH,今创集团,20180227,
603232.SH,格尔软件,20170421,
003020.SZ,立方制药,20201215,
603269.SH,海鸥股份,20170517,
603229.SH,奥翔药业,20170509,
603826.SH,坤彩科技,20170414,
002859.SZ,洁美科技,20170407,
603058.SH,永吉股份,20161223,
603855.SH,华荣股份,20170524,
603127.SH,昭衍新药,20170825,
002870.SZ,香山股份,20170515,
300589.SZ,江龙船艇,20170113,
300601.SZ,康泰生物,20170207,
002902.SZ,铭普光磁,20170929,
300585.SZ,奥联电子,20161229,
603926.SH,铁流股份,20170510,
002860.SZ,星帅尔,20170412,
603501.SH,豪威集团,20170504,
603200.SH,上海洗霸,20170601,
300612.SZ,宣亚国际,20170215,
603586.SH,金麒麟,20170406,
300868.SZ,杰美特,20200824,
300945.SZ,曼卡龙,20210210,
603139.SH,康惠股份,20170421,
002926.SZ,华西证券,20180205,
603776.SH,永安行,20170817,
603496.SH,恒为科技,20170607,
002871.SZ,伟隆股份,20170511,
603728.SH,鸣志电器,20170509,
002869.SZ,金溢科技,20170515,
300588.SZ,熙菱信息,20170105,
300590.SZ,移为通信,20170111,
300613.SZ,富瀚微,20170220,
300618.SZ,寒锐钴业,20170306,
300616.SZ,尚品宅配,20170307,
002876.SZ,三利谱,20170525,
002872.SZ,ST天圣,20170519,
603717.SH,天域生物,20170327,
603879.SH,永悦科技,20170614,
603081.SH,大丰实业,20170420,
002863.SZ,今飞凯达,20170418,
603721.SH,*ST天择,20170811,
300645.SZ,正元智慧,20170421,
300610.SZ,晨化股份,20170213,
603056.SH,德邦股份,20180116,
300675.SZ,建科院,20170719,
300638.SZ,广和通,20170413,
300602.SZ,飞荣达,20170126,
300996.SZ,普联软件,20210603,
300595.SZ,欧普康视,20170117,
003025.SZ,思进智能,20201211,
300584.SZ,海辰药业,20170112,
300599.SZ,雄塑科技,20170123,
603335.SH,迪生力,20170620,
300605.SZ,恒锋信息,20170208,
300591.SZ,万里马,20170110,
300639.SZ,凯普生物,20170412,
300608.SZ,思特奇,20170213,
603316.SH,诚邦股份,20170619,
301098.SZ,金埔园林,20211112,
603331.SH,百达精工,20170705,
603856.SH,东宏股份,20171106,
603488.SH,展鹏科技,20170516,
603679.SH,华体科技,20170621,
002965.SZ,祥鑫科技,20191025,
601121.SH,宝地矿业,20230310,
300498.SZ,温氏股份,20151102,
603357.SH,设计总院,20170801,
002866.SZ,传艺科技,20170426,
603093.SH,南华期货,20190830,
603970.SH,中农立华,20171116,
002935.SZ,天奥电子,20180903,
002877.SZ,智能自控,20170605,
002900.SZ,哈三联,20170922,
002880.SZ,卫光生物,20170616,
603063.SH,禾望电气,20170728,
605303.SH,园林股份,20210301,
002886.SZ,沃特股份,20170627,
603387.SH,基蛋生物,20170717,
002879.SZ,长缆科技,20170707,
603196.SH,日播时尚,20170531,
603978.SH,深圳新星,20170807,
601108.SH,财通证券,20171024,
001332.SZ,锡装股份,20220920,
603042.SH,华脉科技,20170602,
603587.SH,地素时尚,20180622,
002893.SZ,京能热力,20170915,
603725.SH,天安新材,20170906,
603985.SH,恒润股份,20170505,
603619.SH,中曼石油,20171117,
603938.SH,三孚股份,20170628,
603711.SH,香飘飘,20171130,
603880.SH,南卫股份,20170807,
002884.SZ,凌霄泵业,20170711,
603767.SH,中马传动,20170613,
603079.SH,圣达生物,20170823,
300622.SZ,博士眼镜,20170315,
300611.SZ,美力科技,20170220,
300609.SZ,汇纳科技,20170215,
300767.SZ,震安科技,20190329,
300708.SZ,聚灿光电,20171016,
300625.SZ,三雄极光,20170317,
300621.SZ,维业股份,20170316,
301208.SZ,中亦科技,20220707,
300661.SZ,圣邦股份,20170606,
300627.SZ,华测导航,20170321,
300626.SZ,华瑞股份,20170320,
300620.SZ,光库科技,20170310,
300633.SZ,开立医疗,20170406,
300628.SZ,亿联网络,20170317,
300701.SZ,森霸传感,20170915,
300908.SZ,仲景食品,20201123,
300695.SZ,兆丰股份,20170908,
300637.SZ,扬帆新材,20170412,
300603.SZ,立昂技术,20170126,
300635.SZ,中达安,20170331,
300699.SZ,光威复材,20170901,
301286.SZ,侨源股份,20220614,
300636.SZ,同和药业,20170331,
300662.SZ,科锐国际,20170608,
300670.SZ,大烨智能,20170703,
300663.SZ,科蓝软件,20170608,
300700.SZ,岱勒新材,20170912,
601155.SH,新城控股,20151204,
603055.SH,台华新材,20170921,
300801.SZ,泰和科技,20191128,
603535.SH,嘉诚国际,20170808,
603233.SH,大参林,20170731,
300652.SZ,雷迪克,20170516,
300648.SZ,星云股份,20170425,
300953.SZ,震裕科技,20210318,
300685.SZ,艾德生物,20170802,
301153.SZ,中科江南,20220518,
601019.SH,山东出版,20171122,
603289.SH,泰瑞机器,20171031,
300643.SZ,万通智控,20170505,
300837.SZ,浙矿股份,20200605,
300514.SZ,友讯达,20170426,
300650.SZ,太龙股份,20170503,
300653.SZ,正海生物,20170516,
300676.SZ,华大基因,20170714,
603110.SH,东方材料,20171013,
002883.SZ,中设股份,20170620,
603226.SH,菲林格尔,20170615,
300963.SZ,中洲特材,20210409,
603648.SH,畅联股份,20170913,
603916.SH,苏博特,20171110,
603683.SH,晶华新材,20171020,
603933.SH,睿能科技,20170706,
002887.SZ,绿茵生态,20170801,
300690.SZ,双一科技,20170808,
300641.SZ,正丹股份,20170418,
300680.SZ,隆盛科技,20170725,
300604.SZ,长川科技,20170417,
300642.SZ,透景生命,20170421,
300658.SZ,延江股份,20170602,
300651.SZ,金陵体育,20170509,
300649.SZ,杭州园林,20170505,
300554.SZ,三超新材,20170421,
300929.SZ,华骐环保,20210120,
300703.SZ,创源股份,20170919,
002909.SZ,集泰股份,20171026,
603286.SH,日盈电子,20170627,
603329.SH,上海雅仕,20171229,
603809.SH,豪能股份,20171128,
601162.SH,天风证券,20181019,
001979.SZ,招商蛇口,20151230,
300666.SZ,江丰电子,20170615,
300660.SZ,江苏雷利,20170602,
300667.SZ,必创科技,20170619,
300655.SZ,晶瑞电材,20170523,
603757.SH,大元泵业,20170711,
002827.SZ,高争民爆,20161209,
603326.SH,我乐家居,20170616,
603980.SH,吉华集团,20170615,
603813.SH,*ST原尚,20170918,
603458.SH,勘设股份,20170809,
603260.SH,合盛硅业,20171030,
601619.SH,嘉泽新能,20170720,
002890.SZ,弘宇股份,20170802,
601949.SH,中国出版,20170821,
603617.SH,君禾股份,20170703,
003006.SZ,百亚股份,20200921,
603882.SH,金域医学,20170908,
002826.SZ,易明医药,20161209,
300817.SZ,双飞集团,20200218,
300656.SZ,民德电子,20170519,
603136.SH,天目湖,20170927,
